Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
-3.110e-01,0.118406,2.22641,9.62578
-3.109e-01,0.128625,2.23547,9.62578
-3.108e-01,0.119016,2.14469,9.62891
-3.107e-01,0.110375,2.14172,9.62891
-3.106e-01,0.118125,2.27875,9.62578
-3.105e-01,0.117641,2.12766,9.62344
-3.104e-01,0.109172,2.13531,9.62266
-3.103e-01,0.117734,2.24781,9.625
-3.102e-01,0.117703,2.09938,9.62266
-3.101e-01,0.126766,2.14016,9.62031
-3.100e-01,0.119078,2.23016,9.62813
-3.099e-01,0.118922,2.04563,9.62109
-3.098e-01,0.112063,2.13406,9.62031
-3.097e-01,0.121188,2.17734,9.62031
-3.096e-01,0.111297,2.0775,9.62031
-3.095e-01,0.120672,2.06328,9.62969
-3.094e-01,0.115234,2.2125,9.62813
-3.093e-01,0.124906,2.20703,9.625
-3.092e-01,0.115594,2.11375,9.62734
-3.091e-01,0.122531,2.25,9.625
-3.090e-01,0.113625,2.23438,9.63359
-3.089e-01,0.123453,2.12609,9.62734
-3.088e-01,0.11475,2.11078,9.625
-3.087e-01,0.122797,2.21641,9.63125
-3.086e-01,0.114656,2.24672,9.63438
-3.085e-01,0.124703,2.07656,9.62969
-3.084e-01,0.116687,2.10141,9.62891
-3.083e-01,0.125375,2.16625,9.62734
-3.082e-01,0.118266,2.24266,9.61719
-3.081e-01,0.118047,2.05313,9.61875
-3.080e-01,0.111203,2.14906,9.62578
-3.079e-01,0.120828,2.16906,9.62422
-3.078e-01,0.111031,2.05891,9.61484
-3.077e-01,0.117234,2.20422,9.625
-3.076e-01,0.127125,2.22672,9.62031
-3.075e-01,0.117859,2.09813,9.61641
-3.074e-01,0.124969,2.22203,9.61406
-3.073e-01,0.115828,2.20063,9.60938
-3.072e-01,0.125625,2.08734,9.61172
-3.071e-01,0.117016,2.05047,9.60156
-3.070e-01,0.125203,2.12469,9.60859
-3.069e-01,0.117141,2.16328,9.60313
-3.068e-01,0.125703,2.14125,9.60234
-3.067e-01,0.118234,2.32266,9.60781
-3.066e-01,0.118,2.06906,9.60938
-3.065e-01,0.110953,2.13797,9.60938
-3.064e-01,0.120203,2.15609,9.6125
-3.063e-01,0.129766,2.15187,9.61484
-3.062e-01,0.119969,2.01016,9.61484
-3.061e-01,0.113781,2.13719,9.61172
-3.060e-01,0.123531,2.09375,9.61094
-3.059e-01,0.114156,2.03187,9.60859
-3.058e-01,0.121484,2.15938,9.60859
-3.057e-01,0.1125,2.13969,9.60859
-3.056e-01,0.120141,2.25687,9.60313
-3.055e-01,0.119953,2.00047,9.60938
-3.054e-01,0.116875,2.23703,9.6125
-3.053e-01,0.116453,2.06391,9.60859
-3.052e-01,0.125234,2.10672,9.60938
-3.051e-01,0.117516,2.15109,9.61719
-3.050e-01,0.126625,2.19906,9.61797
-3.049e-01,0.116406,2.03469,9.61875
-3.048e-01,0.109641,2.09703,9.62109
-3.047e-01,0.118922,2.12594,9.61641
-3.046e-01,0.128578,2.08188,9.62578
-3.045e-01,0.122984,2.22672,9.61641
-3.044e-01,0.113187,2.14656,9.62422
-3.043e-01,0.122672,2.07031,9.625
-3.042e-01,0.114031,2.01734,9.62422
-3.041e-01,0.121234,2.135,9.62422
-3.040e-01,0.112609,2.14062,9.62578
-3.039e-01,0.120203,2.24187,9.62031
-3.038e-01,0.120281,2.08203,9.62656
-3.037e-01,0.111859,2.08219,9.61406
-3.036e-01,0.1205,2.15578,9.61797
-3.035e-01,0.113125,2.24266,9.62422
-3.034e-01,0.112578,2.06297,9.625
-3.033e-01,0.121906,2.08937,9.62344
-3.032e-01,0.115281,2.21469,9.62656
-3.031e-01,0.124547,2.245,9.62422
-3.030e-01,0.114531,2.12516,9.62578
-3.029e-01,0.124375,2.0925,9.61484
-3.028e-01,0.114625,2.01672,9.62344
-3.027e-01,0.12075,2.18531,9.62969
-3.026e-01,0.1115,2.18453,9.62891
-3.025e-01,0.121406,2.08594,9.62578
-3.024e-01,0.112297,2.10391,9.62422
-3.023e-01,0.11975,2.24562,9.625
-3.022e-01,0.119984,2.08188,9.62266
-3.021e-01,0.111219,2.11156,9.60938
-3.020e-01,0.11925,2.24047,9.62109
-3.019e-01,0.119391,2.08328,9.62422
-3.018e-01,0.111531,2.13969,9.62188
-3.017e-01,0.120141,2.20828,9.61641
-3.016e-01,0.120031,2.05422,9.62109
-3.015e-01,0.112812,2.17641,9.62656
-3.014e-01,0.122063,2.26578,9.62891
-3.013e-01,0.111812,2.13234,9.61719
-3.012e-01,0.121312,2.14141,9.625
-3.011e-01,0.111422,2.06953,9.61953
-3.010e-01,0.120672,2.05609,9.62734
-3.009e-01,0.115516,2.28219,9.62422
-3.008e-01,0.115266,2.11969,9.62813
-3.007e-01,0.125094,2.07234,9.62031
-3.006e-01,0.115687,2.04188,9.61953
-3.005e-01,0.122469,2.22484,9.62578
-3.004e-01,0.113875,2.26422,9.61797
-3.003e-01,0.12375,2.14344,9.61641
-3.002e-01,0.114937,2.18438,9.62188
-3.001e-01,0.125156,2.04594,9.61953
-3.000e-01,0.116953,2.14719,9.61797
-2.999e-01,0.10875,2.24891,9.61641
-2.998e-01,0.118609,2.09484,9.61328
-2.997e-01,0.111031,2.17984,9.6125
-2.996e-01,0.119937,2.29922,9.61875
-2.995e-01,0.119578,2.15953,9.62266
-2.994e-01,0.12875,2.18406,9.62188
-2.993e-01,0.118531,2.05437,9.61953
-2.992e-01,0.112063,2.20375,9.62734
-2.991e-01,0.121391,2.26531,9.61953
-2.990e-01,0.111828,2.18156,9.625
-2.989e-01,0.121281,2.17641,9.62344
-2.988e-01,0.111672,2.13234,9.61719
-2.987e-01,0.121266,2.10531,9.61484
-2.986e-01,0.112234,2.08781,9.61641
-2.985e-01,0.121937,2.03891,9.61328
-2.984e-01,0.112656,2.04563,9.62031
-2.983e-01,0.120031,2.23828,9.62656
-2.982e-01,0.119828,2.08859,9.61875
-2.981e-01,0.111125,2.12141,9.62109
-2.980e-01,0.119078,2.28125,9.62031
-2.979e-01,0.119016,2.14219,9.61953
-2.978e-01,0.111094,2.20203,9.61719
-2.977e-01,0.120812,2.05141,9.61797
-2.976e-01,0.113141,2.14453,9.61875
-2.975e-01,0.121797,2.25703,9.625
-2.974e-01,0.111625,2.10438,9.61875
-2.973e-01,0.120594,2.135,9.62656
-2.972e-01,0.129812,2.23891,9.625
-2.971e-01,0.120063,2.10406,9.62891
-2.970e-01,0.129453,2.11359,9.63594
-2.969e-01,0.119516,2.00219,9.62891
-2.968e-01,0.11325,2.20219,9.63672
-2.967e-01,0.123109,2.21563,9.63516
-2.966e-01,0.113594,2.16156,9.63125
-2.965e-01,0.123531,2.11203,9.63906
-2.964e-01,0.113984,2.04563,9.63438
-2.963e-01,0.121391,2.28625,9.63359
-2.962e-01,0.12125,2.14203,9.62813
-2.961e-01,0.112375,2.12359,9.63594
-2.960e-01,0.119969,2.26531,9.63438
-2.959e-01,0.120031,2.14469,9.63438
-2.958e-01,0.111641,2.16812,9.63828
-2.957e-01,0.120266,2.30984,9.63516
-2.956e-01,0.119937,2.16125,9.62734
-2.955e-01,0.112438,2.21469,9.63359
-2.954e-01,0.121359,2.27969,9.63359
-2.953e-01,0.121234,2.16641,9.62656
-2.952e-01,0.130172,2.17734,9.62734
-2.951e-01,0.120203,2.0875,9.62344
-2.950e-01,0.129516,2.00312,9.625
-2.949e-01,0.123266,2.18344,9.62969
-2.948e-01,0.113125,2.14203,9.63359
-2.947e-01,0.122609,2.08188,9.63359
-2.946e-01,0.11325,2.06719,9.62266
-2.945e-01,0.122922,1.85406,9.61953
-2.944e-01,0.118219,2.18922,9.61328
-2.943e-01,0.127844,2.15578,9.62188
-2.942e-01,0.11875,2.13594,9.61875
-2.941e-01,0.109984,2.16203,9.62344
-2.940e-01,0.11975,2.04297,9.62422
-2.939e-01,0.111594,2.09813,9.62188
-2.938e-01,0.119641,2.22297,9.62031
-2.937e-01,0.119578,2.05578,9.61484
-2.936e-01,0.111609,2.09266,9.62266
-2.935e-01,0.120156,2.21469,9.62578
-2.934e-01,0.120141,2.04469,9.62578
-2.933e-01,0.113297,2.14391,9.62031
-2.932e-01,0.122312,2.19656,9.62656
-2.931e-01,0.112172,2.09219,9.62422
-2.930e-01,0.121391,2.08375,9.62734
-2.929e-01,0.115453,2.23687,9.62031
-2.928e-01,0.125094,2.24313,9.61328
-2.927e-01,0.115422,2.16328,9.61641
-2.926e-01,0.125031,2.10125,9.61719
-2.925e-01,0.115766,2.07234,9.61953
-2.924e-01,0.122672,2.21375,9.61875
-2.923e-01,0.114203,2.22391,9.62188
-2.922e-01,0.124,2.11813,9.61484
-2.921e-01,0.115406,2.11422,9.62031
-2.920e-01,0.123328,2.22844,9.62891
-2.919e-01,0.123328,2.05812,9.62969
-2.918e-01,0.115109,2.09703,9.62578
-2.917e-01,0.123578,2.17859,9.62656
-2.916e-01,0.116063,2.26703,9.62109
-2.915e-01,0.115781,2.07891,9.62969
-2.914e-01,0.125109,2.11609,9.62188
-2.913e-01,0.118188,2.24031,9.62656
-2.912e-01,0.117875,2.02641,9.62891
-2.911e-01,0.111781,2.1675,9.62109
-2.910e-01,0.121375,2.1775,9.61719
-2.909e-01,0.11175,2.1175,9.62422
-2.908e-01,0.121391,2.05094,9.62188
-2.907e-01,0.116703,2.22469,9.62266
-2.906e-01,0.126219,2.17125,9.62422
-2.905e-01,0.117656,2.13547,9.60859
-2.904e-01,0.108687,2.11891,9.60781
-2.903e-01,0.116422,2.26109,9.61484
-2.902e-01,0.116344,2.10344,9.61641
-2.901e-01,0.124656,2.18703,9.60703
-2.900e-01,0.116656,2.23953,9.60391
-2.899e-01,0.116422,2.04797,9.62109
-2.898e-01,0.125031,2.11547,9.61016
-2.897e-01,0.117797,2.20188,9.61094
-2.896e-01,0.127234,2.24844,9.61797
-2.895e-01,0.116781,2.07656,9.60469
-2.894e-01,0.110781,2.16234,9.61328
-2.893e-01,0.119812,2.2125,9.62266
-2.892e-01,0.110359,2.08344,9.625
-2.891e-01,0.116953,2.2275,9.62656
-2.890e-01,0.126766,2.23906,9.62344
-2.889e-01,0.117344,2.13844,9.63438
-2.888e-01,0.108109,2.10875,9.62813
-2.887e-01,0.115984,2.22594,9.62969
-2.886e-01,0.125984,2.15437,9.63047
-2.885e-01,0.117563,2.11953,9.62891
-2.884e-01,0.125969,2.26812,9.62656
-2.883e-01,0.115578,1.96719,9.62422
-2.882e-01,0.119219,2.16422,9.63516
-2.881e-01,0.128219,2.25984,9.62813
-2.880e-01,0.118125,2.05625,9.62813
-2.879e-01,0.11075,2.12453,9.63516
-2.878e-01,0.120047,2.13594,9.63438
-2.877e-01,0.129781,2.14703,9.63438
-2.876e-01,0.119828,2.12969,9.63047
-2.875e-01,0.129453,1.88438,9.63984
-2.874e-01,0.124094,2.09625,9.64063
-2.873e-01,0.114359,2.03047,9.63594
-2.872e-01,0.121563,2.16344,9.6375
-2.871e-01,0.112469,2.14641,9.63359
-2.870e-01,0.120469,2.26141,9.63125
-2.869e-01,0.120234,2.06188,9.63203
-2.868e-01,0.112156,2.06312,9.63906
-2.867e-01,0.120297,2.15797,9.62813
-2.866e-01,0.113063,2.20922,9.63984
-2.865e-01,0.121656,2.21703,9.62031
-2.864e-01,0.111672,2.09484,9.625
-2.863e-01,0.1205,2.08125,9.61953
-2.862e-01,0.114078,2.18875,9.625
-2.861e-01,0.123406,2.20453,9.62188
-2.860e-01,0.114031,2.1,9.62656
-2.859e-01,0.123141,2.03719,9.63438
-2.858e-01,0.117875,2.16641,9.62969
-2.857e-01,0.108844,2.13234,9.63047
-2.856e-01,0.118766,1.96344,9.62813
-2.855e-01,0.114781,2.20562,9.63359
-2.854e-01,0.124406,2.135,9.62813
-2.853e-01,0.116,2.02953,9.62578
-2.852e-01,0.124063,2.18719,9.62656
-2.851e-01,0.11625,2.22063,9.62422
-2.850e-01,0.115734,2.02297,9.63047
-2.849e-01,0.124578,2.11359,9.62578
-2.848e-01,0.117266,2.15469,9.63359
-2.847e-01,0.1265,2.18844,9.63125
-2.846e-01,0.116187,2.03891,9.62422
-2.845e-01,0.109859,2.12906,9.62656
-2.844e-01,0.119016,2.13437,9.62656
-2.843e-01,0.129063,2.09453,9.63125
-2.842e-01,0.119391,2.02312,9.63672
-2.841e-01,0.114328,2.17828,9.63906
-2.840e-01,0.123859,2.13094,9.64219
-2.839e-01,0.114891,2.10453,9.63672
-2.838e-01,0.122391,2.25531,9.64453
-2.837e-01,0.122453,2.09422,9.64531
-2.836e-01,0.113781,2.08641,9.63828
-2.835e-01,0.121969,2.17687,9.63828
-2.834e-01,0.113922,2.25922,9.65
-2.833e-01,0.113625,2.08766,9.64609
-2.832e-01,0.122609,2.14031,9.64063
-2.831e-01,0.115328,2.27031,9.64922
-2.830e-01,0.115203,2.09266,9.65156
-2.829e-01,0.124344,2.11031,9.64141
-2.828e-01,0.117609,2.26328,9.64531
-2.827e-01,0.117547,2.09906,9.64609
-2.826e-01,0.127141,2.06516,9.64766
-2.825e-01,0.121266,2.28828,9.65625
-2.824e-01,0.120812,2.09016,9.65313
-2.823e-01,0.111391,2.02703,9.64531
-2.822e-01,0.117937,2.20797,9.64922
-2.821e-01,0.128375,2.16469,9.64531
-2.820e-01,0.119266,2.14469,9.64766
-2.819e-01,0.110375,2.14297,9.64766
-2.818e-01,0.120297,2.05812,9.64453
-2.817e-01,0.111984,2.11234,9.64375
-2.816e-01,0.119875,2.25156,9.64219
-2.815e-01,0.119797,2.0975,9.64063
-2.814e-01,0.111672,2.205,9.6375
-2.813e-01,0.121734,1.98594,9.64219
-2.812e-01,0.114234,2.06094,9.6375
-2.811e-01,0.123109,2.19031,9.64219
-2.810e-01,0.112875,2.04875,9.6375
-2.809e-01,0.121969,2.10172,9.63438
-2.808e-01,0.131188,2.17313,9.64219
-2.807e-01,0.121391,2.065,9.63672
-2.806e-01,0.115078,2.23062,9.64531
-2.805e-01,0.124531,2.19125,9.65547
-2.804e-01,0.115063,2.18188,9.65859
-2.803e-01,0.125016,2.10438,9.66406
-2.802e-01,0.115687,2.12781,9.6625
-2.801e-01,0.125156,2.07922,9.65625
-2.800e-01,0.116328,2.075,9.65469
-2.799e-01,0.107297,2.11922,9.65938
-2.798e-01,0.116906,2.06031,9.66172
-2.797e-01,0.108484,2.11141,9.66094
-2.796e-01,0.116547,2.30063,9.65625
-2.795e-01,0.116391,2.14141,9.65313
-2.794e-01,0.108672,2.25406,9.64922
-2.793e-01,0.118312,2.07891,9.65781
-2.792e-01,0.11075,2.17359,9.65625
-2.791e-01,0.119688,2.28844,9.65391
-2.790e-01,0.119312,2.15547,9.65469
-2.789e-01,0.128734,2.17891,9.65469
-2.788e-01,0.118141,2.05563,9.65703
-2.787e-01,0.127437,2.05938,9.65781
-2.786e-01,0.121109,2.27984,9.65625
-2.785e-01,0.120781,2.13172,9.65547
-2.784e-01,0.110953,2.00859,9.65938
-2.783e-01,0.117063,2.13875,9.65625
-2.782e-01,0.126828,2.27969,9.65703
-2.781e-01,0.126719,2.09953,9.65859
-2.780e-01,0.117141,2.02969,9.65234
-2.779e-01,0.124078,2.22688,9.66094
-2.778e-01,0.115219,2.21188,9.66094
-2.777e-01,0.124984,2.14922,9.66484
-2.776e-01,0.116203,2.15859,9.65781
-2.775e-01,0.126172,2.10625,9.66484
-2.774e-01,0.117719,2.14828,9.66953
-2.773e-01,0.109625,2.18094,9.67188
-2.772e-01,0.119281,2.03766,9.67031
-2.771e-01,0.111766,2.13984,9.66484
-2.770e-01,0.120344,2.27578,9.66641
-2.769e-01,0.120156,2.12609,9.66641
-2.768e-01,0.129469,2.16641,9.66563
-2.767e-01,0.119422,2.03766,9.66172
-2.766e-01,0.112344,2.15266,9.6625
-2.765e-01,0.121641,2.22656,9.67031
-2.764e-01,0.111812,2.13344,9.66641
-2.763e-01,0.121422,2.17484,9.66953
-2.762e-01,0.111297,2.07781,9.675
-2.761e-01,0.121,2.07812,9.67266
-2.760e-01,0.111672,2.03375,9.67266
-2.759e-01,0.118375,2.21594,9.67891
-2.758e-01,0.118172,2.08859,9.67266
-2.757e-01,0.109297,2.07625,9.67969
-2.756e-01,0.116766,2.25641,9.67422
-2.755e-01,0.116641,2.11094,9.67656
-2.754e-01,0.108219,2.13641,9.67031
-2.753e-01,0.116141,2.27469,9.67578
-2.752e-01,0.116156,2.15406,9.67188
-2.751e-01,0.124766,2.20109,9.67891
-2.750e-01,0.1145,2.02094,9.67578
-2.749e-01,0.122719,2.07703,9.66953
-2.748e-01,0.115563,2.19344,9.66641
-2.747e-01,0.124531,2.24891,9.67188
-2.746e-01,0.114687,2.11,9.67422
-2.745e-01,0.123969,2.11906,9.67344
-2.744e-01,0.114172,2.03297,9.67344
-2.743e-01,0.123312,1.87828,9.67109
-2.742e-01,0.117719,2.18125,9.66172
-2.741e-01,0.127359,2.16781,9.66094
-2.740e-01,0.118109,2.10672,9.6625
-2.739e-01,0.108609,2.07609,9.66016
-2.738e-01,0.115625,2.22578,9.66875
-2.737e-01,0.125953,2.15391,9.67734
-2.736e-01,0.117156,2.19547,9.67344
-2.735e-01,0.126828,2.00937,9.67422
-2.734e-01,0.11825,2.03,9.67813
-2.733e-01,0.126641,2.12297,9.66953
-2.732e-01,0.118641,2.18547,9.67422
-2.731e-01,0.118172,1.98016,9.66719
-2.730e-01,0.111016,2.06344,9.67578
-2.729e-01,0.119437,2.12062,9.67031
-2.728e-01,0.128781,2.17859,9.67578
-2.727e-01,0.118969,2.03437,9.67656
-2.726e-01,0.112438,2.11375,9.67578
-2.725e-01,0.121766,2.13234,9.67422
-2.724e-01,0.112344,2.12641,9.67344
-2.723e-01,0.121656,2.00156,9.67188
-2.722e-01,0.116906,2.18078,9.67266
-2.721e-01,0.126563,2.12,9.67578
-2.720e-01,0.117453,2.07078,9.67656
-2.719e-01,0.124734,2.18531,9.67734
-2.718e-01,0.116312,2.19375,9.68281
-2.717e-01,0.125875,2.06531,9.68594
-2.716e-01,0.11775,2.06875,9.68828
-2.715e-01,0.126141,2.14125,9.68125
-2.714e-01,0.118453,2.19078,9.6875
-2.713e-01,0.117828,2.02312,9.68672
-2.712e-01,0.110547,2.10047,9.68125
-2.711e-01,0.119391,2.18578,9.68594
-2.710e-01,0.10975,2.03391,9.6875
-2.709e-01,0.118281,2.05156,9.68906
-2.708e-01,0.112734,2.18641,9.68906
-2.707e-01,0.12225,2.18531,9.68906
-2.706e-01,0.112594,2.06984,9.68125
-2.705e-01,0.122078,2.03812,9.67891
-2.704e-01,0.117563,2.14625,9.68672
-2.703e-01,0.108625,2.18594,9.68359
-2.702e-01,0.118203,2.08734,9.68828
-2.701e-01,0.109687,2.08438,9.67422
-2.700e-01,0.117234,2.19406,9.67656
-2.699e-01,0.117141,2.04391,9.67813
-2.698e-01,0.125406,2.12438,9.67969
-2.697e-01,0.117766,2.15984,9.68047
-2.696e-01,0.1265,2.2325,9.67031
-2.695e-01,0.116328,2.03219,9.67422
-2.694e-01,0.125016,2.04391,9.67109
-2.693e-01,0.118266,2.16562,9.67656
-2.692e-01,0.127391,2.17422,9.67266
-2.691e-01,0.117266,2.02094,9.68047
-2.690e-01,0.111594,2.28656,9.67266
-2.689e-01,0.111219,2.09734,9.67266
-2.688e-01,0.120891,1.95359,9.67813
-2.687e-01,0.116141,2.14547,9.67891
-2.686e-01,0.125844,2.05844,9.67734
-2.685e-01,0.117094,2.00328,9.67891
-2.684e-01,0.124344,2.13625,9.67813
-2.683e-01,0.115703,2.14234,9.68828
-2.682e-01,0.107438,2.17188,9.67969
-2.681e-01,0.116922,2.07469,9.68203
-2.680e-01,0.125953,2.08391,9.68438
-2.679e-01,0.118453,2.13172,9.68594
-2.678e-01,0.127375,2.18422,9.68672
-2.677e-01,0.117031,2.0125,9.68125
-2.676e-01,0.109828,2.06813,9.68672
-2.675e-01,0.119047,2.12891,9.68281
-2.674e-01,0.128937,2.12859,9.68281
-2.673e-01,0.119063,2.00859,9.67969
-2.672e-01,0.113578,2.12406,9.67266
-2.671e-01,0.122922,2.11859,9.67891
-2.670e-01,0.113844,2.05344,9.68125
-2.669e-01,0.120875,2.17563,9.67656
-2.668e-01,0.112375,2.16922,9.67188
-2.667e-01,0.121656,2.06953,9.66563
-2.666e-01,0.113516,2.02828,9.67266
-2.665e-01,0.121688,2.15047,9.67422
-2.664e-01,0.114063,2.12516,9.67422
-2.663e-01,0.122266,2.27031,9.66484
-2.662e-01,0.121969,2.10172,9.66563
-2.661e-01,0.114563,2.14141,9.66719
-2.660e-01,0.123969,2.18656,9.66719
-2.659e-01,0.113891,2.05031,9.66953
-2.658e-01,0.123,2.04156,9.67109
-2.657e-01,0.117141,2.18156,9.66406
-2.656e-01,0.126734,2.16469,9.66641
-2.655e-01,0.117141,2.07156,9.67031
-2.654e-01,0.126797,2.00844,9.66563
-2.653e-01,0.121734,2.16438,9.66563
-2.652e-01,0.112766,2.16359,9.66641
-2.651e-01,0.122391,2.05094,9.66484
-2.650e-01,0.113953,2.05672,9.67422
-2.649e-01,0.121531,2.14484,9.67109
-2.648e-01,0.113547,2.23703,9.66719
-2.647e-01,0.123469,2.06,9.66328
-2.646e-01,0.115719,2.11016,9.66953
-2.645e-01,0.124453,2.20109,9.67031
-2.644e-01,0.114281,2.03563,9.66484
-2.643e-01,0.123,2.06094,9.66875
-2.642e-01,0.116375,2.19,9.66563
-2.641e-01,0.125625,2.20047,9.65625
-2.640e-01,0.115609,2.13969,9.65391
-2.639e-01,0.125031,2.06875,9.65547
-2.638e-01,0.115391,2.01187,9.65625
-2.637e-01,0.121484,2.15344,9.66172
-2.636e-01,0.112344,2.17422,9.65859
-2.635e-01,0.122234,2.11344,9.65313
-2.634e-01,0.113469,2.09109,9.66641
-2.633e-01,0.120375,2.23484,9.66328
-2.632e-01,0.120563,2.10297,9.66328
-2.631e-01,0.111875,2.08594,9.67109
-2.630e-01,0.119859,2.19953,9.66641
-2.629e-01,0.119703,2.05297,9.66328
-2.628e-01,0.111766,2.16734,9.66719
-2.627e-01,0.120469,2.19703,9.65938
-2.626e-01,0.120437,2.04109,9.67344
-2.625e-01,0.112891,2.13375,9.67266
-2.624e-01,0.121906,2.20281,9.65781
-2.623e-01,0.111891,2.11406,9.66484
-2.622e-01,0.120828,2.08937,9.67266
-2.621e-01,0.130469,2.12922,9.66875
-2.620e-01,0.120688,2.02687,9.66953
-2.619e-01,0.115094,2.19781,9.67344
-2.618e-01,0.124672,2.18781,9.67031
-2.617e-01,0.115453,2.14062,9.66484
-2.616e-01,0.125234,2.01047,9.66719
-2.615e-01,0.115984,2.06141,9.67266
-2.614e-01,0.123203,2.24797,9.67422
-2.613e-01,0.122906,2.08094,9.67891
-2.612e-01,0.114266,2.10453,9.67266
-2.611e-01,0.122375,2.23875,9.67422
-2.610e-01,0.122281,2.09281,9.66875
-2.609e-01,0.113859,2.15281,9.67578
-2.608e-01,0.122219,2.27422,9.66719
-2.607e-01,0.1225,2.03016,9.66875
-2.606e-01,0.114797,2.20906,9.67188
-2.605e-01,0.114344,1.99109,9.66406
-2.604e-01,0.123406,2.10703,9.66875
-2.603e-01,0.116797,2.27641,9.67734
-2.602e-01,0.116219,2.13094,9.67188
-2.601e-01,0.125828,2.13453,9.67422
-2.600e-01,0.115844,2.03922,9.67422
-2.599e-01,0.125594,2.03172,9.67031
-2.598e-01,0.119688,2.24453,9.67344
-2.597e-01,0.119172,2.10797,9.66016
-2.596e-01,0.109859,2.02422,9.67031
-2.595e-01,0.116766,2.24938,9.66641
-2.594e-01,0.116844,2.11453,9.67031
-2.593e-01,0.108094,2.08578,9.66094
-2.592e-01,0.115328,2.29625,9.65938
-2.591e-01,0.115125,2.16812,9.66563
-2.590e-01,0.125203,1.96437,9.65781
-2.589e-01,0.116953,2.00531,9.6625
-2.588e-01,0.125234,2.17406,9.65547
-2.587e-01,0.117453,2.22969,9.65781
-2.586e-01,0.117016,2.08578,9.66563
-2.585e-01,0.126031,2.13766,9.66563
-2.584e-01,0.118766,2.15766,9.65781
-2.583e-01,0.127641,2.34031,9.65469
-2.582e-01,0.117688,2.16656,9.65781
-2.581e-01,0.127,2.16672,9.64453
-2.580e-01,0.117109,2.07469,9.64219
-2.579e-01,0.126437,2.07359,9.64141
-2.578e-01,0.116672,1.99531,9.64453
-2.577e-01,0.122875,2.18359,9.64297
-2.576e-01,0.113484,2.17391,9.64688
-2.575e-01,0.123297,2.11687,9.64297
-2.574e-01,0.114344,2.08813,9.64844
-2.573e-01,0.121719,2.30938,9.64688
-2.572e-01,0.121672,2.09938,9.64609
-2.571e-01,0.112797,2.09797,9.64063
-2.570e-01,0.120812,2.30578,9.64297
-2.569e-01,0.120344,2.08922,9.64063
-2.568e-01,0.112281,2.13109,9.62422
-2.567e-01,0.121063,2.23563,9.63672
-2.566e-01,0.120797,2.065,9.63516
-2.565e-01,0.113391,2.14609,9.62891
-2.564e-01,0.122031,2.21125,9.63125
-2.563e-01,0.112625,2.08359,9.62891
-2.562e-01,0.121359,2.08984,9.625
-2.561e-01,0.115328,2.24422,9.625
-2.560e-01,0.1245,2.24922,9.625
-2.559e-01,0.114906,2.15234,9.62969
-2.558e-01,0.124766,2.10828,9.625
-2.557e-01,0.115469,2.05563,9.62813
-2.556e-01,0.122063,2.21203,9.62266
-2.555e-01,0.113125,2.20734,9.62891
-2.554e-01,0.122703,2.10969,9.62891
-2.553e-01,0.114187,2.10234,9.62813
-2.552e-01,0.121875,2.21344,9.62422
-2.551e-01,0.113703,2.25828,9.63047
-2.550e-01,0.123703,2.09391,9.62578
-2.549e-01,0.115703,2.1775,9.62266
-2.548e-01,0.124328,2.26266,9.61641
-2.547e-01,0.114203,2.03766,9.62813
-2.546e-01,0.122875,2.04438,9.62266
-2.545e-01,0.11625,2.15813,9.62266
-2.544e-01,0.125422,2.16125,9.62109
-2.543e-01,0.115719,2.06031,9.63047
-2.542e-01,0.125078,2.02687,9.61719
-2.541e-01,0.119297,2.16953,9.62813
-2.540e-01,0.109766,2.11906,9.62578
-2.539e-01,0.119094,2.03641,9.62734
-2.538e-01,0.126656,2.16922,9.63203
-2.537e-01,0.117594,2.15625,9.62656
-2.536e-01,0.108938,2.15719,9.62891
-2.535e-01,0.118172,2.02203,9.62891
-2.534e-01,0.126578,2.10766,9.62734
-2.533e-01,0.118234,2.13469,9.62422
-2.532e-01,0.110609,2.20531,9.62578
-2.531e-01,0.119297,2.20984,9.62266
-2.530e-01,0.119047,2.07688,9.62578
-2.529e-01,0.112219,2.1575,9.62188
-2.528e-01,0.121016,2.18156,9.62188
-2.527e-01,0.111312,2.09672,9.61484
-2.526e-01,0.120484,2.02984,9.62109
-2.525e-01,0.114812,2.17594,9.61484
-2.524e-01,0.124406,2.14328,9.62266
-2.523e-01,0.114687,2.025,9.62109
-2.522e-01,0.121766,2.17188,9.62188
-2.521e-01,0.112922,2.21937,9.63047
-2.520e-01,0.122437,2.08016,9.625
-2.519e-01,0.113687,2.05594,9.62344
-2.518e-01,0.1215,2.14922,9.61875
-2.517e-01,0.113219,2.20203,9.62266
-2.516e-01,0.123266,2.0425,9.62109
-2.515e-01,0.1155,2.07359,9.62422
-2.514e-01,0.124094,2.12641,9.61875
-2.513e-01,0.117047,2.22438,9.62656
-2.512e-01,0.11625,2.02344,9.62188
-2.511e-01,0.109703,2.12594,9.62813
-2.510e-01,0.119047,2.15328,9.62109
-2.509e-01,0.128547,2.14312,9.625
-2.508e-01,0.118766,2.03672,9.625
-2.507e-01,0.113266,2.16281,9.62969
-2.506e-01,0.12275,2.14219,9.625
-2.505e-01,0.113609,2.08578,9.62734
-2.504e-01,0.120969,2.2125,9.63203
-2.503e-01,0.112172,2.23109,9.63203
-2.502e-01,0.121781,2.12312,9.63047
